domain,condition,target,alpha,lengthWeight,freqWeight,label,modelProb
car,item33,sportsCar,8.00,1.00,1.00,superDomain,0.3790
car,item33,sportsCar,8.50,1.00,1.00,type,0.3407
car,item33,sportsCar,8.50,1.00,1.00,basicLevel,0.2803
car,item33,sportsCar,8.50,1.00,1.00,superDomain,0.3790
car,item33,sportsCar,9.00,1.00,1.00,type,0.3407
car,item33,sportsCar,9.00,1.00,1.00,basicLevel,0.2803
car,item33,sportsCar,9.00,1.00,1.00,superDomain,0.3790
car,item33,sportsCar,9.50,1.00,1.00,type,0.3407
car,item33,sportsCar,9.50,1.00,1.00,basicLevel,0.2803
car,item33,sportsCar,9.50,1.00,1.00,superDomain,0.3790
car,item33,suv,0.50,1.00,1.00,type,0.2278
car,item33,suv,0.50,1.00,1.00,basicLevel,0.3283
car,item33,suv,0.50,1.00,1.00,superDomain,0.4439
car,item33,suv,1.00,1.00,1.00,type,0.2278
car,item33,suv,1.00,1.00,1.00,basicLevel,0.3283
car,item33,suv,1.00,1.00,1.00,superDomain,0.4439
car,item33,suv,1.50,1.00,1.00,type,0.2278
car,item33,suv,1.50,1.00,1.00,basicLevel,0.3283
car,item33,suv,1.50,1.00,1.00,superDomain,0.4439
car,item33,suv,2.00,1.00,1.00,type,0.2278
car,item33,suv,2.00,1.00,1.00,basicLevel,0.3283
car,item33,suv,2.00,1.00,1.00,superDomain,0.4439
car,item33,suv,2.50,1.00,1.00,type,0.2278
car,item33,suv,2.50,1.00,1.00,basicLevel,0.3283
car,item33,suv,2.50,1.00,1.00,superDomain,0.4439
car,item33,suv,3.00,1.00,1.00,type,0.2278
car,item33,suv,3.00,1.00,1.00,basicLevel,0.3283
car,item33,suv,3.00,1.00,1.00,superDomain,0.4439
car,item33,suv,3.50,1.00,1.00,type,0.2278
car,item33,suv,3.50,1.00,1.00,basicLevel,0.3283
car,item33,suv,3.50,1.00,1.00,superDomain,0.4439
car,item33,suv,4.00,1.00,1.00,type,0.2278
car,item33,suv,4.00,1.00,1.00,basicLevel,0.3283
car,item33,suv,4.00,1.00,1.00,superDomain,0.4439
car,item33,suv,4.50,1.00,1.00,type,0.2278
car,item33,suv,4.50,1.00,1.00,basicLevel,0.3283
car,item33,suv,4.50,1.00,1.00,superDomain,0.4439
car,item33,suv,5.00,1.00,1.00,type,0.2278
car,item33,suv,5.00,1.00,1.00,basicLevel,0.3283
car,item33,suv,5.00,1.00,1.00,superDomain,0.4439
car,item33,suv,5.50,1.00,1.00,type,0.2278
car,item33,suv,5.50,1.00,1.00,basicLevel,0.3283
car,item33,suv,5.50,1.00,1.00,superDomain,0.4439
car,item33,suv,6.00,1.00,1.00,type,0.2278
car,item33,suv,6.00,1.00,1.00,basicLevel,0.3283
car,item33,suv,6.00,1.00,1.00,superDomain,0.4439
car,item33,suv,6.50,1.00,1.00,type,0.2278
car,item33,suv,6.50,1.00,1.00,basicLevel,0.3283
car,item33,suv,6.50,1.00,1.00,superDomain,0.4439
car,item33,suv,7.00,1.00,1.00,type,0.2278
car,item33,suv,7.00,1.00,1.00,basicLevel,0.3283
car,item33,suv,7.00,1.00,1.00,superDomain,0.4439
car,item33,suv,7.50,1.00,1.00,type,0.2278
car,item33,suv,7.50,1.00,1.00,basicLevel,0.3283
car,item33,suv,7.50,1.00,1.00,superDomain,0.4439
car,item33,suv,8.00,1.00,1.00,type,0.2278
car,item33,suv,8.00,1.00,1.00,basicLevel,0.3283
car,item33,suv,8.00,1.00,1.00,superDomain,0.4439
car,item33,suv,8.50,1.00,1.00,type,0.2278
car,item33,suv,8.50,1.00,1.00,basicLevel,0.3283
car,item33,suv,8.50,1.00,1.00,superDomain,0.4439
car,item33,suv,9.00,1.00,1.00,type,0.2278
car,item33,suv,9.00,1.00,1.00,basicLevel,0.3283
car,item33,suv,9.00,1.00,1.00,superDomain,0.4439
car,item33,suv,9.50,1.00,1.00,type,0.2278
car,item33,suv,9.50,1.00,1.00,basicLevel,0.3283
car,item33,suv,9.50,1.00,1.00,superDomain,0.4439
table,item12,coffeeTable,0.50,1.00,1.00,type,0.4562
table,item12,coffeeTable,0.50,1.00,1.00,basicLevel,0.2767
table,item12,coffeeTable,0.50,1.00,1.00,superDomain,0.2670
table,item12,coffeeTable,1.00,1.00,1.00,type,0.5660
table,item12,coffeeTable,1.00,1.00,1.00,basicLevel,0.2427
table,item12,coffeeTable,1.00,1.00,1.00,superDomain,0.1913
table,item12,coffeeTable,1.50,1.00,1.00,type,0.6674
table,item12,coffeeTable,1.50,1.00,1.00,basicLevel,0.2024
table,item12,coffeeTable,1.50,1.00,1.00,superDomain,0.1302
table,item12,coffeeTable,2.00,1.00,1.00,type,0.7535
table,item12,coffeeTable,2.00,1.00,1.00,basicLevel,0.1616
table,item12,coffeeTable,2.00,1.00,1.00,superDomain,0.0849
table,item12,coffeeTable,2.50,1.00,1.00,type,0.8219
table,item12,coffeeTable,2.50,1.00,1.00,basicLevel,0.1246
table,item12,coffeeTable,2.50,1.00,1.00,superDomain,0.0535
table,item12,coffeeTable,3.00,1.00,1.00,type,0.8735
table,item12,coffeeTable,3.00,1.00,1.00,basicLevel,0.0937
table,item12,coffeeTable,3.00,1.00,1.00,superDomain,0.0328
table,item12,coffeeTable,3.50,1.00,1.00,type,0.9112
table,item12,coffeeTable,3.50,1.00,1.00,basicLevel,0.0691
table,item12,coffeeTable,3.50,1.00,1.00,superDomain,0.0198
table,item12,coffeeTable,4.00,1.00,1.00,type,0.9380
table,item12,coffeeTable,4.00,1.00,1.00,basicLevel,0.0503
table,item12,coffeeTable,4.00,1.00,1.00,superDomain,0.0117
table,item12,coffeeTable,4.50,1.00,1.00,type,0.9568
table,item12,coffeeTable,4.50,1.00,1.00,basicLevel,0.0363
table,item12,coffeeTable,4.50,1.00,1.00,superDomain,0.0069
table,item12,coffeeTable,5.00,1.00,1.00,type,0.9700
table,item12,coffeeTable,5.00,1.00,1.00,basicLevel,0.0260
table,item12,coffeeTable,5.00,1.00,1.00,superDomain,0.0040
table,item12,coffeeTable,5.50,1.00,1.00,type,0.9791
table,item12,coffeeTable,5.50,1.00,1.00,basicLevel,0.0186
table,item12,coffeeTable,5.50,1.00,1.00,superDomain,0.0024
table,item12,coffeeTable,6.00,1.00,1.00,type,0.9854
table,item12,coffeeTable,6.00,1.00,1.00,basicLevel,0.0132
table,item12,coffeeTable,6.00,1.00,1.00,superDomain,0.0014
table,item12,coffeeTable,6.50,1.00,1.00,type,0.9898
table,item12,coffeeTable,6.50,1.00,1.00,basicLevel,0.0094
table,item12,coffeeTable,6.50,1.00,1.00,superDomain,0.0008
table,item12,coffeeTable,7.00,1.00,1.00,type,0.9929
table,item12,coffeeTable,7.00,1.00,1.00,basicLevel,0.0067
table,item12,coffeeTable,7.00,1.00,1.00,superDomain,0.0005
table,item12,coffeeTable,7.50,1.00,1.00,type,0.9950
table,item12,coffeeTable,7.50,1.00,1.00,basicLevel,0.0047
table,item12,coffeeTable,7.50,1.00,1.00,superDomain,0.0003
table,item12,coffeeTable,8.00,1.00,1.00,type,0.9965
table,item12,coffeeTable,8.00,1.00,1.00,basicLevel,0.0033
table,item12,coffeeTable,8.00,1.00,1.00,superDomain,0.0002
table,item12,coffeeTable,8.50,1.00,1.00,type,0.9975
table,item12,coffeeTable,8.50,1.00,1.00,basicLevel,0.0024
table,item12,coffeeTable,8.50,1.00,1.00,superDomain,0.0001
table,item12,coffeeTable,9.00,1.00,1.00,type,0.9983
table,item12,coffeeTable,9.00,1.00,1.00,basicLevel,0.0017
table,item12,coffeeTable,9.00,1.00,1.00,superDomain,0.0001
table,item12,coffeeTable,9.50,1.00,1.00,type,0.9988
table,item12,coffeeTable,9.50,1.00,1.00,basicLevel,0.0012
table,item12,coffeeTable,9.50,1.00,1.00,superDomain,0.0000
table,item12,diningTable,0.50,1.00,1.00,type,0.4447
table,item12,diningTable,0.50,1.00,1.00,basicLevel,0.2826
table,item12,diningTable,0.50,1.00,1.00,superDomain,0.2727
table,item12,diningTable,1.00,1.00,1.00,type,0.5545
table,item12,diningTable,1.00,1.00,1.00,basicLevel,0.2492
table,item12,diningTable,1.00,1.00,1.00,superDomain,0.1963
table,item12,diningTable,1.50,1.00,1.00,type,0.6570
table,item12,diningTable,1.50,1.00,1.00,basicLevel,0.2087
table,item12,diningTable,1.50,1.00,1.00,superDomain,0.1343
table,item12,diningTable,2.00,1.00,1.00,type,0.7448
table,item12,diningTable,2.00,1.00,1.00,basicLevel,0.1673
table,item12,diningTable,2.00,1.00,1.00,superDomain,0.0879
table,item12,diningTable,2.50,1.00,1.00,type,0.8150
table,item12,diningTable,2.50,1.00,1.00,basicLevel,0.1295
table,item12,diningTable,2.50,1.00,1.00,superDomain,0.0555
table,item12,diningTable,3.00,1.00,1.00,type,0.8683
table,item12,diningTable,3.00,1.00,1.00,basicLevel,0.0975
table,item12,diningTable,3.00,1.00,1.00,superDomain,0.0342
table,item12,diningTable,3.50,1.00,1.00,type,0.9073
table,item12,diningTable,3.50,1.00,1.00,basicLevel,0.0721
table,item12,diningTable,3.50,1.00,1.00,superDomain,0.0206
table,item12,diningTable,4.00,1.00,1.00,type,0.9352
table,item12,diningTable,4.00,1.00,1.00,basicLevel,0.0525
table,item12,diningTable,4.00,1.00,1.00,superDomain,0.0123
table,item12,diningTable,4.50,1.00,1.00,type,0.9548
table,item12,diningTable,4.50,1.00,1.00,basicLevel,0.0379
table,item12,diningTable,4.50,1.00,1.00,superDomain,0.0072
table,item12,diningTable,5.00,1.00,1.00,type,0.9686
table,item12,diningTable,5.00,1.00,1.00,basicLevel,0.0272
table,item12,diningTable,5.00,1.00,1.00,superDomain,0.0042
table,item12,diningTable,5.50,1.00,1.00,type,0.9781
table,item12,diningTable,5.50,1.00,1.00,basicLevel,0.0194
table,item12,diningTable,5.50,1.00,1.00,superDomain,0.0025
table,item12,diningTable,6.00,1.00,1.00,type,0.9847
table,item12,diningTable,6.00,1.00,1.00,basicLevel,0.0138
table,item12,diningTable,6.00,1.00,1.00,superDomain,0.0014
table,item12,diningTable,6.50,1.00,1.00,type,0.9893
table,item12,diningTable,6.50,1.00,1.00,basicLevel,0.0098
table,item12,diningTable,6.50,1.00,1.00,superDomain,0.0008
table,item12,diningTable,7.00,1.00,1.00,type,0.9925
table,item12,diningTable,7.00,1.00,1.00,basicLevel,0.0070
table,item12,diningTable,7.00,1.00,1.00,superDomain,0.0005
table,item12,diningTable,7.50,1.00,1.00,type,0.9948
table,item12,diningTable,7.50,1.00,1.00,basicLevel,0.0049
table,item12,diningTable,7.50,1.00,1.00,superDomain,0.0003
table,item12,diningTable,8.00,1.00,1.00,type,0.9963
table,item12,diningTable,8.00,1.00,1.00,basicLevel,0.0035
table,item12,diningTable,8.00,1.00,1.00,superDomain,0.0002
table,item12,diningTable,8.50,1.00,1.00,type,0.9974
table,item12,diningTable,8.50,1.00,1.00,basicLevel,0.0025
table,item12,diningTable,8.50,1.00,1.00,superDomain,0.0001
table,item12,diningTable,9.00,1.00,1.00,type,0.9982
table,item12,diningTable,9.00,1.00,1.00,basicLevel,0.0018
table,item12,diningTable,9.00,1.00,1.00,superDomain,0.0001
table,item12,diningTable,9.50,1.00,1.00,type,0.9987
table,item12,diningTable,9.50,1.00,1.00,basicLevel,0.0012
table,item12,diningTable,9.50,1.00,1.00,superDomain,0.0000
table,item12,picnicTable,0.50,1.00,1.00,type,0.4440
table,item12,picnicTable,0.50,1.00,1.00,basicLevel,0.2829
table,item12,picnicTable,0.50,1.00,1.00,superDomain,0.2730
table,item12,picnicTable,1.00,1.00,1.00,type,0.5538
table,item12,picnicTable,1.00,1.00,1.00,basicLevel,0.2495
table,item12,picnicTable,1.00,1.00,1.00,superDomain,0.1966
table,item12,picnicTable,1.50,1.00,1.00,type,0.6564
table,item12,picnicTable,1.50,1.00,1.00,basicLevel,0.2091
table,item12,picnicTable,1.50,1.00,1.00,superDomain,0.1345
table,item12,picnicTable,2.00,1.00,1.00,type,0.7443
table,item12,picnicTable,2.00,1.00,1.00,basicLevel,0.1677
table,item12,picnicTable,2.00,1.00,1.00,superDomain,0.0881
table,item12,picnicTable,2.50,1.00,1.00,type,0.8146
table,item12,picnicTable,2.50,1.00,1.00,basicLevel,0.1298
table,item12,picnicTable,2.50,1.00,1.00,superDomain,0.0557
table,item12,picnicTable,3.00,1.00,1.00,type,0.8680
table,item12,picnicTable,3.00,1.00,1.00,basicLevel,0.0978
table,item12,picnicTable,3.00,1.00,1.00,superDomain,0.0342
table,item12,picnicTable,3.50,1.00,1.00,type,0.9071
table,item12,picnicTable,3.50,1.00,1.00,basicLevel,0.0722
table,item12,picnicTable,3.50,1.00,1.00,superDomain,0.0207
table,item12,picnicTable,4.00,1.00,1.00,type,0.9350
table,item12,picnicTable,4.00,1.00,1.00,basicLevel,0.0527
table,item12,picnicTable,4.00,1.00,1.00,superDomain,0.0123
table,item12,picnicTable,4.50,1.00,1.00,type,0.9547
table,item12,picnicTable,4.50,1.00,1.00,basicLevel,0.0380
table,item12,picnicTable,4.50,1.00,1.00,superDomain,0.0072
table,item12,picnicTable,5.00,1.00,1.00,type,0.9685
table,item12,picnicTable,5.00,1.00,1.00,basicLevel,0.0273
table,item12,picnicTable,5.00,1.00,1.00,superDomain,0.0042
table,item12,picnicTable,5.50,1.00,1.00,type,0.9780
table,item12,picnicTable,5.50,1.00,1.00,basicLevel,0.0195
table,item12,picnicTable,5.50,1.00,1.00,superDomain,0.0025
table,item12,picnicTable,6.00,1.00,1.00,type,0.9847
table,item12,picnicTable,6.00,1.00,1.00,basicLevel,0.0139
table,item12,picnicTable,6.00,1.00,1.00,superDomain,0.0014
table,item12,picnicTable,6.50,1.00,1.00,type,0.9893
table,item12,picnicTable,6.50,1.00,1.00,basicLevel,0.0098
table,item12,picnicTable,6.50,1.00,1.00,superDomain,0.0008
table,item12,picnicTable,7.00,1.00,1.00,type,0.9925
table,item12,picnicTable,7.00,1.00,1.00,basicLevel,0.0070
table,item12,picnicTable,7.00,1.00,1.00,superDomain,0.0005
table,item12,picnicTable,7.50,1.00,1.00,type,0.9948
table,item12,picnicTable,7.50,1.00,1.00,basicLevel,0.0050
table,item12,picnicTable,7.50,1.00,1.00,superDomain,0.0003
table,item12,picnicTable,8.00,1.00,1.00,type,0.9963
table,item12,picnicTable,8.00,1.00,1.00,basicLevel,0.0035
table,item12,picnicTable,8.00,1.00,1.00,superDomain,0.0002
table,item12,picnicTable,8.50,1.00,1.00,type,0.9974
table,item12,picnicTable,8.50,1.00,1.00,basicLevel,0.0025
table,item12,picnicTable,8.50,1.00,1.00,superDomain,0.0001
table,item12,picnicTable,9.00,1.00,1.00,type,0.9982
table,item12,picnicTable,9.00,1.00,1.00,basicLevel,0.0018
table,item12,picnicTable,9.00,1.00,1.00,superDomain,0.0001
table,item12,picnicTable,9.50,1.00,1.00,type,0.9987
table,item12,picnicTable,9.50,1.00,1.00,basicLevel,0.0012
table,item12,picnicTable,9.50,1.00,1.00,superDomain,0.0000
table,item12,bedsideTable,0.50,1.00,1.00,type,0.4630
table,item12,bedsideTable,0.50,1.00,1.00,basicLevel,0.2733
table,item12,bedsideTable,0.50,1.00,1.00,superDomain,0.2637
table,item12,bedsideTable,1.00,1.00,1.00,type,0.5726
table,item12,bedsideTable,1.00,1.00,1.00,basicLevel,0.2390
table,item12,bedsideTable,1.00,1.00,1.00,superDomain,0.1883
table,item12,bedsideTable,1.50,1.00,1.00,type,0.6734
table,item12,bedsideTable,1.50,1.00,1.00,basicLevel,0.1987
table,item12,bedsideTable,1.50,1.00,1.00,superDomain,0.1279
table,item12,bedsideTable,2.00,1.00,1.00,type,0.7585
table,item12,bedsideTable,2.00,1.00,1.00,basicLevel,0.1583
table,item12,bedsideTable,2.00,1.00,1.00,superDomain,0.0832
table,item12,bedsideTable,2.50,1.00,1.00,type,0.8259
table,item12,bedsideTable,2.50,1.00,1.00,basicLevel,0.1219
table,item12,bedsideTable,2.50,1.00,1.00,superDomain,0.0523
table,item12,bedsideTable,3.00,1.00,1.00,type,0.8765
table,item12,bedsideTable,3.00,1.00,1.00,basicLevel,0.0915
table,item12,bedsideTable,3.00,1.00,1.00,superDomain,0.0320
table,item12,bedsideTable,3.50,1.00,1.00,type,0.9133
table,item12,bedsideTable,3.50,1.00,1.00,basicLevel,0.0674
table,item12,bedsideTable,3.50,1.00,1.00,superDomain,0.0193
table,item12,bedsideTable,4.00,1.00,1.00,type,0.9395
table,item12,bedsideTable,4.00,1.00,1.00,basicLevel,0.0490
table,item12,bedsideTable,4.00,1.00,1.00,superDomain,0.0114
table,item12,bedsideTable,4.50,1.00,1.00,type,0.9579
table,item12,bedsideTable,4.50,1.00,1.00,basicLevel,0.0353
table,item12,bedsideTable,4.50,1.00,1.00,superDomain,0.0067
table,item12,bedsideTable,5.00,1.00,1.00,type,0.9707
table,item12,bedsideTable,5.00,1.00,1.00,basicLevel,0.0253
table,item12,bedsideTable,5.00,1.00,1.00,superDomain,0.0039
table,item12,bedsideTable,5.50,1.00,1.00,type,0.9796
table,item12,bedsideTable,5.50,1.00,1.00,basicLevel,0.0181
table,item12,bedsideTable,5.50,1.00,1.00,superDomain,0.0023
table,item12,bedsideTable,6.00,1.00,1.00,type,0.9858
table,item12,bedsideTable,6.00,1.00,1.00,basicLevel,0.0129
table,item12,bedsideTable,6.00,1.00,1.00,superDomain,0.0013
table,item12,bedsideTable,6.50,1.00,1.00,type,0.9901
table,item12,bedsideTable,6.50,1.00,1.00,basicLevel,0.0091
table,item12,bedsideTable,6.50,1.00,1.00,superDomain,0.0008
table,item12,bedsideTable,7.00,1.00,1.00,type,0.9931
table,item12,bedsideTable,7.00,1.00,1.00,basicLevel,0.0065
table,item12,bedsideTable,7.00,1.00,1.00,superDomain,0.0004
table,item12,bedsideTable,7.50,1.00,1.00,type,0.9952
table,item12,bedsideTable,7.50,1.00,1.00,basicLevel,0.0046
table,item12,bedsideTable,7.50,1.00,1.00,superDomain,0.0003
table,item12,bedsideTable,8.00,1.00,1.00,type,0.9966
table,item12,bedsideTable,8.00,1.00,1.00,basicLevel,0.0032
table,item12,bedsideTable,8.00,1.00,1.00,superDomain,0.0001
table,item12,bedsideTable,8.50,1.00,1.00,type,0.9976
table,item12,bedsideTable,8.50,1.00,1.00,basicLevel,0.0023
table,item12,bedsideTable,8.50,1.00,1.00,superDomain,0.0001
table,item12,bedsideTable,9.00,1.00,1.00,type,0.9983
table,item12,bedsideTable,9.00,1.00,1.00,basicLevel,0.0016
table,item12,bedsideTable,9.00,1.00,1.00,superDomain,0.0001
table,item12,bedsideTable,9.50,1.00,1.00,type,0.9988
table,item12,bedsideTable,9.50,1.00,1.00,basicLevel,0.0012
table,item12,bedsideTable,9.50,1.00,1.00,superDomain,0.0000
table,item22,coffeeTable,0.50,1.00,1.00,type,0.4093
table,item22,coffeeTable,0.50,1.00,1.00,basicLevel,0.3511
table,item22,coffeeTable,0.50,1.00,1.00,superDomain,0.2396
table,item22,coffeeTable,1.00,1.00,1.00,type,0.4554
table,item22,coffeeTable,1.00,1.00,1.00,basicLevel,0.3907
table,item22,coffeeTable,1.00,1.00,1.00,superDomain,0.1539
table,item22,coffeeTable,1.50,1.00,1.00,type,0.4871
table,item22,coffeeTable,1.50,1.00,1.00,basicLevel,0.4178
table,item22,coffeeTable,1.50,1.00,1.00,superDomain,0.0950
table,item22,coffeeTable,2.00,1.00,1.00,type,0.5075
table,item22,coffeeTable,2.00,1.00,1.00,basicLevel,0.4353
table,item22,coffeeTable,2.00,1.00,1.00,superDomain,0.0572
table,item22,coffeeTable,2.50,1.00,1.00,type,0.5201
table,item22,coffeeTable,2.50,1.00,1.00,basicLevel,0.4461
table,item22,coffeeTable,2.50,1.00,1.00,superDomain,0.0338
table,item22,coffeeTable,3.00,1.00,1.00,type,0.5276
table,item22,coffeeTable,3.00,1.00,1.00,basicLevel,0.4526
table,item22,coffeeTable,3.00,1.00,1.00,superDomain,0.0198
table,item22,coffeeTable,3.50,1.00,1.00,type,0.5321
table,item22,coffeeTable,3.50,1.00,1.00,basicLevel,0.4564
table,item22,coffeeTable,3.50,1.00,1.00,superDomain,0.0115
table,item22,coffeeTable,4.00,1.00,1.00,type,0.5347
table,item22,coffeeTable,4.00,1.00,1.00,basicLevel,0.4586
table,item22,coffeeTable,4.00,1.00,1.00,superDomain,0.0067
table,item22,coffeeTable,4.50,1.00,1.00,type,0.5362
table,item22,coffeeTable,4.50,1.00,1.00,basicLevel,0.4599
table,item22,coffeeTable,4.50,1.00,1.00,superDomain,0.0039
table,item22,coffeeTable,5.00,1.00,1.00,type,0.5371
table,item22,coffeeTable,5.00,1.00,1.00,basicLevel,0.4607
table,item22,coffeeTable,5.00,1.00,1.00,superDomain,0.0022
table,item22,coffeeTable,5.50,1.00,1.00,type,0.5376
table,item22,coffeeTable,5.50,1.00,1.00,basicLevel,0.4611
table,item22,coffeeTable,5.50,1.00,1.00,superDomain,0.0013
table,item22,coffeeTable,6.00,1.00,1.00,type,0.5379
table,item22,coffeeTable,6.00,1.00,1.00,basicLevel,0.4614
table,item22,coffeeTable,6.00,1.00,1.00,superDomain,0.0007
table,item22,coffeeTable,6.50,1.00,1.00,type,0.5380
table,item22,coffeeTable,6.50,1.00,1.00,basicLevel,0.4615
table,item22,coffeeTable,6.50,1.00,1.00,superDomain,0.0004
table,item22,coffeeTable,7.00,1.00,1.00,type,0.5381
table,item22,coffeeTable,7.00,1.00,1.00,basicLevel,0.4616
table,item22,coffeeTable,7.00,1.00,1.00,superDomain,0.0002
table,item22,coffeeTable,7.50,1.00,1.00,type,0.5382
table,item22,coffeeTable,7.50,1.00,1.00,basicLevel,0.4617
table,item22,coffeeTable,7.50,1.00,1.00,superDomain,0.0001
table,item22,coffeeTable,8.00,1.00,1.00,type,0.5382
table,item22,coffeeTable,8.00,1.00,1.00,basicLevel,0.4617
table,item22,coffeeTable,8.00,1.00,1.00,superDomain,0.0001
table,item22,coffeeTable,8.50,1.00,1.00,type,0.5383
table,item22,coffeeTable,8.50,1.00,1.00,basicLevel,0.4617
table,item22,coffeeTable,8.50,1.00,1.00,superDomain,0.0000
table,item22,coffeeTable,9.00,1.00,1.00,type,0.5383
table,item22,coffeeTable,9.00,1.00,1.00,basicLevel,0.4617
table,item22,coffeeTable,9.00,1.00,1.00,superDomain,0.0000
table,item22,coffeeTable,9.50,1.00,1.00,type,0.5383
table,item22,coffeeTable,9.50,1.00,1.00,basicLevel,0.4617
table,item22,coffeeTable,9.50,1.00,1.00,superDomain,0.0000
table,item22,diningTable,0.50,1.00,1.00,type,0.3981
table,item22,diningTable,0.50,1.00,1.00,basicLevel,0.3578
table,item22,diningTable,0.50,1.00,1.00,superDomain,0.2441
table,item22,diningTable,1.00,1.00,1.00,type,0.4439
table,item22,diningTable,1.00,1.00,1.00,basicLevel,0.3989
table,item22,diningTable,1.00,1.00,1.00,superDomain,0.1572
table,item22,diningTable,1.50,1.00,1.00,type,0.4755
table,item22,diningTable,1.50,1.00,1.00,basicLevel,0.4273
table,item22,diningTable,1.50,1.00,1.00,superDomain,0.0972
table,item22,diningTable,2.00,1.00,1.00,type,0.4959
table,item22,diningTable,2.00,1.00,1.00,basicLevel,0.4456
table,item22,diningTable,2.00,1.00,1.00,superDomain,0.0585
table,item22,diningTable,2.50,1.00,1.00,type,0.5084
table,item22,diningTable,2.50,1.00,1.00,basicLevel,0.4569
table,item22,diningTable,2.50,1.00,1.00,superDomain,0.0346
table,item22,diningTable,3.00,1.00,1.00,type,0.5160
table,item22,diningTable,3.00,1.00,1.00,basicLevel,0.4637
table,item22,diningTable,3.00,1.00,1.00,superDomain,0.0203
table,item22,diningTable,3.50,1.00,1.00,type,0.5205
table,item22,diningTable,3.50,1.00,1.00,basicLevel,0.4677
table,item22,diningTable,3.50,1.00,1.00,superDomain,0.0118
table,item22,diningTable,4.00,1.00,1.00,type,0.5231
table,item22,diningTable,4.00,1.00,1.00,basicLevel,0.4701
table,item22,diningTable,4.00,1.00,1.00,superDomain,0.0069
table,item22,diningTable,4.50,1.00,1.00,type,0.5246
table,item22,diningTable,4.50,1.00,1.00,basicLevel,0.4714
table,item22,diningTable,4.50,1.00,1.00,superDomain,0.0040
table,item22,diningTable,5.00,1.00,1.00,type,0.5255
table,item22,diningTable,5.00,1.00,1.00,basicLevel,0.4722
table,item22,diningTable,5.00,1.00,1.00,superDomain,0.0023
table,item22,diningTable,5.50,1.00,1.00,type,0.5260
table,item22,diningTable,5.50,1.00,1.00,basicLevel,0.4727
table,item22,diningTable,5.50,1.00,1.00,superDomain,0.0013
table,item22,diningTable,6.00,1.00,1.00,type,0.5263
table,item22,diningTable,6.00,1.00,1.00,basicLevel,0.4729
table,item22,diningTable,6.00,1.00,1.00,superDomain,0.0008
table,item22,diningTable,6.50,1.00,1.00,type,0.5265
table,item22,diningTable,6.50,1.00,1.00,basicLevel,0.4731
table,item22,diningTable,6.50,1.00,1.00,superDomain,0.0004
table,item22,diningTable,7.00,1.00,1.00,type,0.5266
table,item22,diningTable,7.00,1.00,1.00,basicLevel,0.4732
table,item22,diningTable,7.00,1.00,1.00,superDomain,0.0003
table,item22,diningTable,7.50,1.00,1.00,type,0.5266
table,item22,diningTable,7.50,1.00,1.00,basicLevel,0.4732
table,item22,diningTable,7.50,1.00,1.00,superDomain,0.0001
table,item22,diningTable,8.00,1.00,1.00,type,0.5266
