gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain,numMessages,numSMessages,numLMessages,speakerMessages,listenerMessages,messageTimeStamps,refExp,sizeMentioned,colorMentioned,typeMentioned,otherFeatureMentioned,superClassMentioned,superSuperClassMentioned,superclassattributeMentioned,utteranceContracted,oneMentioned,theMentioned,clickedType,clickedSize,clickedColor,colorPreNominal,sizePreNominal,,notes
5934-3,1.44926E+12,41,subSuperTrial,distr22,dressShirt,target,2,4,shirt,clothing,blackStimulus,NA,5,5,NA,NA,dress,distrClass2,4,3,NA,clothing,gloves,distrClass2,3,2,NA,clothing,blackStimulus,NA,1,1,NA,NA,1,1,0,shirt,,1.44926E+12,shirt,FALSE,FALSE,FALSE,,TRUE,,,,,,dressShirt,NA,NA,,,,
5934-3,1.44926E+12,42,subSuperTrial,distr33,coffeeTable,target,4,3,table,furniture,bison,distrClass3,2,4,NA,animal,blackStimulus,NA,1,1,NA,NA,elephant,distrClass3,3,2,NA,animal,blackStimulus,NA,5,5,NA,NA,2,2,0,what's your dream job?___table,,1449261601742___1449261604671,what's your dream job?,FALSE,FALSE,FALSE,,TRUE,,,,,,coffeeTable,NA,NA,,,,
5934-3,1.44926E+12,43,colorSizeTrial,colorOnly2Distr1Same,small_green_chair,target,2,2,NA,NA,small_red_chair,distractor,4,3,NA,NA,blackStimulus,NA,1,1,NA,NA,big_red_chair,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,2,1,1,green,Occupational therapist.~~~~~~ in school now for undergrad ,1449261609457___1449261619850,green,FALSE,TRUE,FALSE,,,,,,,,chair,small,green,,,,
5934-3,1.44926E+12,44,colorSizeTrial,colorOnly4Distr3Same,small_purple_stapler,target,1,1,NA,NA,small_red_stapler,distractor,5,4,NA,NA,big_red_stapler,distractor,2,3,NA,NA,small_red_stapler,distractor,4,5,NA,NA,small_red_stapler,distractor,3,2,NA,NA,2,2,0,cool,,,,,,,,,,,,,,,,,,,,
5934-3,1.44926E+12,45,colorSizeTrial,sizeOnly4Distr3Same,big_pink_phone,target,2,1,NA,NA,small_white_phone,distractor,3,2,NA,NA,small_pink_phone,distractor,1,5,NA,NA,small_pink_phone,distractor,4,4,NA,NA,small_pink_phone,distractor,5,3,NA,NA,4,3,1,i'm still one class from my Associate's,,,,,,,,,,,,,,,,,,,,
5934-3,1.44926E+12,46,subSuperTrial,distr12,pug,target,4,3,dog,animal,blackStimulus,NA,1,1,NA,NA,lobster,distrClass2,2,2,NA,animal,greyhound,distrClass1,3,4,dog,animal,blackStimulus,NA,5,5,NA,NA,1,1,0,pug,,1.44926E+12,pug,FALSE,FALSE,TRUE,,,,,,,,pug,NA,NA,,,,
5934-3,1.44926E+12,47,subSuperTrial,distr22,catfish,target,2,2,fish,animal,chick,distrClass2,3,3,NA,animal,elephant,distrClass2,4,4,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,catfish,,1.44926E+12,catfish,FALSE,FALSE,TRUE,,,,,,,,catfish,NA,NA,,,,
5934-3,1.44926E+12,48,colorSizeTrial,sizeOnly2Distr1Same,small_red_bucket,target,2,4,NA,NA,big_pink_bucket,distractor,4,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_red_bucket,distractor,3,3,NA,NA,blackStimulus,NA,1,1,NA,NA,2,1,1,smallest,well best of luck to you!,1449261687741___1449261692272,smallest,TRUE,FALSE,FALSE,,,,,,,,bucket,small,red,,,,
5934-3,1.44926E+12,49,subSuperTrial,distr23,suv,target,3,4,car,vehicle,blackStimulus,NA,5,5,NA,NA,train,distrClass2,2,3,NA,vehicle,blackStimulus,NA,1,1,NA,NA,lobster,distrClass3,4,2,NA,animal,2,2,0,thanks,,,,,,,,,,,,,,,,,,,,
5934-3,1.44926E+12,50,colorSizeTrial,colorOnly3Distr1Same,big_red_pepper,target,1,3,NA,NA,big_green_pepper,distractor,2,2,NA,NA,small_green_pepper,distractor,4,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_green_pepper,distractor,3,4,NA,NA,1,1,0,red,,1.44926E+12,red,FALSE,TRUE,FALSE,,,,,,,,pepper,big,red,,,,
5934-3,1.44926E+12,51,subSuperTrial,distr12,germanShepherd,target,3,3,dog,animal,lion,distrClass2,4,4,NA,animal,blackStimulus,NA,1,1,NA,NA,greyhound,distrClass1,2,2,dog,animal,blackStimulus,NA,5,5,NA,NA,1,1,0,German Shepherd,,1.44926E+12,German Shepherd,FALSE,FALSE,TRUE,,,,,,,,germanShepherd,NA,NA,,,,
5934-3,1.44926E+12,52,subSuperTrial,distr23,tulip,target,4,3,flower,plant,blackStimulus,NA,5,5,NA,NA,ivy,distrClass2,3,4,NA,plant,blackStimulus,NA,1,1,NA,NA,chips,distrClass3,2,2,NA,snack,2,1,1,tulip,you already got identifying dogs down,1449261723120___1449261728491,tulip,FALSE,FALSE,TRUE,,,,,,,,tulip,NA,NA,,,,
5934-3,1.44926E+12,53,subSuperTrial,distr22,polarBear,target,3,4,bear,animal,blackStimulus,NA,1,1,NA,NA,snake,distrClass2,4,3,NA,animal,blackStimulus,NA,5,5,NA,NA,pig,distrClass2,2,2,NA,animal,2,2,0,heh,,,,,,,,,,,,,,,,,,,,
5934-3,1.44926E+12,54,subSuperTrial,distr22,jellyBeans,target,2,3,candy,snack,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,chips,distrClass2,3,2,NA,snack,pretzels,distrClass2,4,4,NA,snack,4,4,0,i'd like to specialize in large animals___horses,,,,,,,,,,,,,,,,,,,,
5934-3,1.44926E+12,55,colorSizeTrial,sizeOnly3Distr2Same,big_green_framee,target,4,4,NA,NA,small_green_framee,distractor,3,3,NA,NA,small_green_framee,distractor,1,1,NA,NA,small_pink_framee,distractor,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,2,1,1,largest,personally.~~~~~~ not an animal lover here~~~~~~ I mean,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,
5934-3,1.44926E+12,56,subSuperTrial,distr12,convertible,target,4,3,car,vehicle,sedan,distrClass1,3,4,car,vehicle,ambulance,distrClass2,2,2,NA,vehicle,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,3,3,0,yeah,,,,,,,,,,,,,,,,,,,,
5934-3,1.44926E+12,57,colorSizeTrial,sizeOnly3Distr1Same,big_red_flower,target,1,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_purple_flower,distractor,3,2,NA,NA,small_red_flower,distractor,4,3,NA,NA,small_purple_flower,distractor,2,1,NA,NA,1,1,0,biggest,,1.44926E+12,biggest,TRUE,FALSE,FALSE,,,,,,,,flower,big,red,,,,
5934-3,1.44926E+12,58,subSuperTrial,distr33,dalmatian,target,3,4,dog,animal,blackStimulus,NA,5,5,NA,NA,chips,distrClass3,4,3,NA,snack,blackStimulus,NA,1,1,NA,NA,rosemary,distrClass3,2,2,NA,plant,1,1,0,dalmatian,,1.44926E+12,dalmatian,FALSE,FALSE,TRUE,,,,,,,,dalmatian,NA,NA,,,,
5934-3,1.44926E+12,59,subSuperTrial,distr33,sunflower,target,2,4,flower,plant,gloves,distrClass3,4,2,NA,clothing,blackStimulus,NA,5,5,NA,NA,cookies,distrClass3,3,3,NA,snack,blackStimulus,NA,1,1,NA,NA,1,1,0,sunflower,,1.44926E+12,sunflower,FALSE,FALSE,TRUE,,,,,,,,sunflower,NA,NA,,,,
5934-3,1.44926E+12,60,subSuperTrial,distr33,husky,target,3,4,dog,animal,motorcycle,distrClass3,2,3,NA,vehicle,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,socks,distrClass3,4,2,NA,clothing,1,1,0,Husky,,1.44926E+12,Husky,FALSE,FALSE,TRUE,,,,,,,,husky,NA,NA,,,,
5934-3,1.44926E+12,61,subSuperTrial,distr23,daisy,target,3,4,flower,plant,horse,distrClass3,2,3,NA,animal,rosemary,distrClass2,4,2,NA,plant,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,daisy,,1.44926E+12,daisy,FALSE,FALSE,TRUE,,,,,,,,daisy,NA,NA,,,,
5934-3,1.44926E+12,62,subSuperTrial,distr23,hawaiiShirt,target,4,3,shirt,clothing,blackStimulus,NA,5,5,NA,NA,socks,distrClass2,2,4,NA,clothing,lamp,distrClass3,3,2,NA,furniture,blackStimulus,NA,1,1,NA,NA,1,1,0,shirt,,1.44926E+12,shirt,FALSE,FALSE,FALSE,,TRUE,,,,,,hawaiiShirt,NA,NA,,,,
5934-3,1.44926E+12,63,subSuperTrial,distr12,parrot,target,4,3,bird,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,sparrow,distrClass1,2,4,bird,animal,lobster,distrClass2,3,2,NA,animal,3,2,1,macaw___parrot,,,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,
5934-3,1.44926E+12,64,colorSizeTrial,colorOnly2Distr1Same,big_green_guitar,target,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,small_blue_guitar,distractor,3,3,NA,NA,big_blue_guitar,distractor,4,4,NA,NA,blackStimulus,NA,1,1,NA,NA,3,2,1,they also come in turquoise. gorgeous___green,oh i knowwwww a distant aunt has one. really sweet bird~~~,1449261881938___1449261885156___1449261897312,they also come in turquoise. gorgeous,FALSE,TRUE,FALSE,,,,,,,,guitar,big,green,,,,
5934-3,1.44926E+12,65,subSuperTrial,distr12,sportsCar,target,2,2,car,vehicle,blackStimulus,NA,1,1,NA,NA,sedan,distrClass1,3,3,car,vehicle,blackStimulus,NA,5,5,NA,NA,train,distrClass2,4,4,NA,vehicle,1,1,0,silver car,,1.44926E+12,silver car,FALSE,TRUE,FALSE,,TRUE,,,,,,sportsCar,NA,NA,,,,
5934-3,1.44926E+12,66,subSuperTrial,distr12,swordFish,target,4,2,fish,animal,discusFish,distrClass1,2,4,fish,animal,bison,distrClass2,3,3,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,2,2,0,my aunt has an African grey,,,,,,,,,,,,,,,,,,,,
5934-3,1.44926E+12,67,colorSizeTrial,sizeOnly3Distr2Same,small_pink_teacup,target,2,1,NA,NA,big_pink_teacup,distractor,1,3,NA,NA,blackStimulus,NA,5,5,NA,NA,big_white_teacup,distractor,4,4,NA,NA,big_pink_teacup,distractor,3,2,NA,NA,2,1,1,smallest pink,when you make your account,,,TRUE,TRUE,FALSE,,,,,,,,,,,,,,
5934-3,1.44926E+12,68,subSuperTrial,distr33,poloShirt,target,2,2,shirt,clothing,pretzels,distrClass3,4,3,NA,snack,pig,distrClass3,3,4,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,2,2,0,sure thing :) it'll probs be something like TrippyHippy___shirt,,1449261964457___1449261968135,sure thing :) it'll probs be something like TrippyHippy,FALSE,FALSE,FALSE,,TRUE,,,,,,poloShirt,NA,NA,,,,
5934-3,1.44926E+12,69,subSuperTrial,distr33,skittles,target,2,3,candy,snack,blackStimulus,NA,5,5,NA,NA,ambulance,distrClass3,4,2,NA,vehicle,blackStimulus,NA,1,1,NA,NA,iguana,distrClass3,3,4,NA,animal,1,1,0,skittles,,1.44926E+12,skittles,FALSE,FALSE,TRUE,,,,,,,,skittles,NA,NA,,,,
5934-3,1.44926E+12,70,subSuperTrial,distr22,hummingBird,target,2,2,bird,animal,blackStimulus,NA,1,1,NA,NA,rabbit,distrClass2,3,4,NA,animal,blackStimulus,NA,5,5,NA,NA,crocodile,distrClass2,4,3,NA,animal,2,1,1,hummingbird,awesome,1449261984697___1449261985511,hummingbird,FALSE,FALSE,TRUE,,,,,,,,hummingBird,NA,NA,,,,
5934-3,1.44926E+12,71,colorSizeTrial,sizeOnly3Distr3Same,big_blue_candle,target,2,3,NA,NA,blackStimulus,NA,5,5,NA,NA,small_blue_candle,distractor,3,4,NA,NA,small_blue_candle,distractor,1,2,NA,NA,small_blue_candle,distractor,4,1,NA,NA,1,1,0,biggest,,1.44926E+12,biggest,TRUE,FALSE,FALSE,,,,,,,,candle,big,blue,,,,
5934-3,1.44926E+12,72,colorSizeTrial,colorOnly3Distr1Same,big_black_turtle,target,4,4,NA,NA,small_brown_turtle,distractor,1,3,NA,NA,big_brown_turtle,distractor,3,2,NA,NA,small_brown_turtle,distractor,2,1,NA,NA,blackStimulus,NA,5,5,NA,NA,4,2,2,dark___woo! see you later :),last one!! nice chatting with ya!___see you in the grind!,1449261996191___1449262000051___1449262003797___1449262008414,dark,FALSE,TRUE,FALSE,,,,,,,,turtle,big,black,,,,
7830-a,1.44926E+12,1,subSuperTrial,distr12,catfish,target,2,4,fish,animal,blackStimulus,NA,5,5,NA,NA,discusFish,distrClass1,3,2,fish,animal,sheep,distrClass2,4,3,NA,animal,blackStimulus,NA,1,1,NA,NA,1,1,0,cat,,1.44926E+12,cat,FALSE,FALSE,TRUE,,,,,TRUE,,,catfish,NA,NA,,,,
7830-a,1.44926E+12,2,colorSizeTrial,colorOnly2Distr1Same,small_purple_butterfly,target,2,4,NA,NA,small_blue_butterfly,distractor,4,2,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_blue_butterfly,distractor,3,3,NA,NA,1,1,0,purple,,1.44926E+12,purple,FALSE,TRUE,FALSE,,,,,,,,butterfly,small,purple,,,,
7830-a,1.44926E+12,3,colorSizeTrial,colorOnly3Distr2Same,big_orange_cushion,target,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_blue_cushion,distractor,1,3,NA,NA,big_blue_cushion,distractor,3,4,NA,NA,small_blue_cushion,distractor,4,1,NA,NA,1,1,0,orange,,1.44926E+12,orange,FALSE,TRUE,FALSE,,,,,,,,cushion,big,orange,,,,
7830-a,1.44926E+12,4,subSuperTrial,distr12,skittles,target,4,4,candy,snack,pretzels,distrClass2,2,3,NA,snack,blackStimulus,NA,1,1,NA,NA,candyCorn,distrClass1,3,2,candy,snack,blackStimulus,NA,5,5,NA,NA,1,1,0,skittles,,1.44926E+12,skittles,FALSE,FALSE,TRUE,,,,,,,,skittles,NA,NA,,,,
7830-a,1.44926E+12,5,colorSizeTrial,colorOnly3Distr1Same,big_orange_cap,target,3,2,NA,NA,small_blue_cap,distractor,1,3,NA,NA,blackStimulus,NA,5,5,NA,NA,small_blue_cap,distractor,2,4,NA,NA,big_blue_cap,distractor,4,1,NA,NA,1,1,0,orange,,1.44926E+12,orange,FALSE,TRUE,FALSE,,,,,,,,cap,big,orange,,,,
7830-a,1.44926E+12,6,subSuperTrial,distr23,hummingBird,target,3,4,bird,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,wardrobe,distrClass3,4,2,NA,furniture,horse,distrClass2,2,3,NA,animal,1,1,0,fly,,1.44926E+12,fly,FALSE,FALSE,FALSE,,,,TRUE,,,,hummingBird,NA,NA,,,,
7830-a,1.44926E+12,7,subSuperTrial,distr33,tulip,target,4,3,flower,plant,blackStimulus,NA,1,1,NA,NA,bathrobe,distrClass3,3,2,NA,clothing,bookcase,distrClass3,2,4,NA,furniture,blackStimulus,NA,5,5,NA,NA,1,1,0,red,,1.44926E+12,red,FALSE,TRUE,FALSE,,,,,,,,tulip,NA,NA,,,,
7830-a,1.44926E+12,8,colorSizeTrial,sizeOnly3Distr3Same,small_green_guitar,target,3,4,NA,NA,big_green_guitar,distractor,1,3,NA,NA,blackStimulus,NA,5,5,NA,NA,big_green_guitar,distractor,4,1,NA,NA,big_green_guitar,distractor,2,2,NA,NA,1,1,0,smallest,,1.44926E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,guitar,small,green,,,,
7830-a,1.44926E+12,9,colorSizeTrial,sizeOnly3Distr3Same,big_pink_phone,target,4,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_pink_phone,distractor,3,3,NA,NA,small_pink_phone,distractor,2,4,NA,NA,small_pink_phone,distractor,1,2,NA,NA,1,1,0,largest,,1.44926E+12,largest,TRUE,FALSE,FALSE,,,,,,,,phone,big,pink,,,,
7830-a,1.44926E+12,10,subSuperTrial,distr12,daisy,target,4,4,flower,plant,blackStimulus,NA,1,1,NA,NA,lily,distrClass1,2,2,flower,plant,blackStimulus,NA,5,5,NA,NA,ivy,distrClass2,3,3,NA,plant,1,1,0,yellow,,1.44926E+12,yellow,FALSE,TRUE,FALSE,,,,,,,,daisy,NA,NA,,,,
7830-a,1.44926E+12,11,colorSizeTrial,sizeOnly4Distr1Same,small_purple_coathanger,target,5,5,NA,NA,big_orange_coathanger,distractor,3,2,NA,NA,big_purple_coathanger,distractor,1,1,NA,NA,big_orange_coathanger,distractor,2,3,NA,NA,big_orange_coathanger,distractor,4,4,NA,NA,1,1,0,small purple,,1.44926E+12,small purple,TRUE,TRUE,FALSE,,,,,,,,coathanger,small,purple,,,,
7830-a,1.44926E+12,12,subSuperTrial,distr12,gummyBears,target,3,4,candy,snack,blackStimulus,NA,1,1,NA,NA,candyCorn,distrClass1,2,3,candy,snack,blackStimulus,NA,5,5,NA,NA,chips,distrClass2,4,2,NA,snack,1,1,0,gummy,,1.44926E+12,gummy,FALSE,FALSE,TRUE,,,,,TRUE,,,gummyBears,NA,NA,,,,
7830-a,1.44926E+12,13,colorSizeTrial,sizeOnly4Distr3Same,big_blue_comb,target,1,3,NA,NA,small_blue_comb,distractor,5,4,NA,NA,small_blue_comb,distractor,3,5,NA,NA,small_black_comb,distractor,2,2,NA,NA,small_blue_comb,distractor,4,1,NA,NA,1,1,0,large blue,,1.44926E+12,large blue,TRUE,TRUE,FALSE,,,,,,,,comb,big,blue,,,,
7830-a,1.44926E+12,14,subSuperTrial,distr23,convertible,target,2,3,car,vehicle,blackStimulus,NA,5,5,NA,NA,motorcycle,distrClass2,4,2,NA,vehicle,blackStimulus,NA,1,1,NA,NA,cookies,distrClass3,3,4,NA,snack,1,1,0,car,,1.44926E+12,car,FALSE,FALSE,FALSE,,TRUE,,,,,,convertible,NA,NA,,,,
7830-a,1.44926E+12,15,subSuperTrial,distr12,goldFish,target,2,2,fish,animal,blackStimulus,NA,5,5,NA,NA,snake,distrClass2,4,4,NA,animal,discusFish,distrClass1,3,3,fish,animal,blackStimulus,NA,1,1,NA,NA,1,1,0,goldfish,,1.44926E+12,goldfish,FALSE,FALSE,TRUE,,,,,,,,goldFish,NA,NA,,,,
7830-a,1.44926E+12,16,subSuperTrial,distr22,dalmatian,target,3,3,dog,animal,sheep,distrClass2,2,2,NA,animal,blackStimulus,NA,1,1,NA,NA,pig,distrClass2,4,4,NA,animal,blackStimulus,NA,5,5,NA,NA,1,1,0,spots,,1.44926E+12,spots,FALSE,FALSE,FALSE,TRUE,,,,,,,dalmatian,NA,NA,,,,
7830-a,1.44926E+12,17,subSuperTrial,distr22,mnMs,target,4,2,candy,snack,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,popcorn,distrClass2,2,4,NA,snack,chips,distrClass2,3,3,NA,snack,1,1,0,mmmmmm,,1.44926E+12,mmmmmm,FALSE,FALSE,FALSE,TRUE,,,,,,,mnMs,NA,NA,,,,
7830-a,1.44926E+12,18,subSuperTrial,distr22,sunflower,target,3,2,flower,plant,grasses,distrClass2,4,4,NA,plant,ivy,distrClass2,2,3,NA,plant,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,yellow,,1.44926E+12,yellow,FALSE,TRUE,FALSE,,,,,,,,sunflower,NA,NA,,,,
7830-a,1.44926E+12,19,colorSizeTrial,sizeOnly4Distr3Same,small_green_framee,target,1,5,NA,NA,big_green_framee,distractor,2,3,NA,NA,big_green_framee,distractor,4,4,NA,NA,big_green_framee,distractor,5,1,NA,NA,big_pink_framee,distractor,3,2,NA,NA,1,1,0,small green,,1.44926E+12,small green,TRUE,TRUE,FALSE,,,,,,,,framee,small,green,,,,
7830-a,1.44926E+12,20,colorSizeTrial,sizeOnly2Distr1Same,small_purple_billiardball,target,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,big_purple_billiardball,distractor,4,3,NA,NA,big_orange_billiardball,distractor,3,4,NA,NA,1,1,0,small,,1.44926E+12,small,TRUE,FALSE,FALSE,,,,,,,,billiardball,small,purple,,,,
7830-a,1.44926E+12,21,colorSizeTrial,sizeOnly4Distr3Same,big_black_avocado,target,5,4,NA,NA,small_black_avocado,distractor,2,5,NA,NA,small_black_avocado,distractor,1,2,NA,NA,small_green_avocado,distractor,3,3,NA,NA,small_black_avocado,distractor,4,1,NA,NA,1,1,0,largest,,1.44926E+12,largest,TRUE,FALSE,FALSE,,,,,,,,avocado,big,black,,,,
7830-a,1.44926E+12,22,subSuperTrial,distr22,bedsideTable,target,4,3,table,furniture,wardrobe,distrClass2,2,2,NA,furniture,bed,distrClass2,3,4,NA,furniture,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,2 draws,,1.44926E+12,2 draws,FALSE,FALSE,FALSE,TRUE,,,,,,,bedsideTable,NA,NA,,,,
7830-a,1.44926E+12,23,colorSizeTrial,sizeOnly2Distr1Same,big_green_bracelet,target,2,3,NA,NA,small_green_bracelet,distractor,4,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_purple_bracelet,distractor,3,2,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,large green,,1.44926E+12,large green,TRUE,TRUE,FALSE,,,,,,,,bracelet,big,green,,,,
7830-a,1.44926E+12,24,colorSizeTrial,sizeOnly3Distr3Same,small_purple_hairdryer,target,1,2,NA,NA,big_purple_hairdryer,distractor,2,3,NA,NA,big_purple_hairdryer,distractor,4,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_purple_hairdryer,distractor,3,1,NA,NA,1,1,0,smallest,,1.44926E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,hairdryer,small,purple,,,,
7830-a,1.44926E+12,25,subSuperTrial,distr22,swordFish,target,4,3,fish,animal,kitten,distrClass2,3,2,NA,animal,blackStimulus,NA,1,1,NA,NA,elephant,distrClass2,2,4,NA,animal,blackStimulus,NA,5,5,NA,NA,1,1,0,sword,,1.44926E+12,sword,FALSE,FALSE,TRUE,,,,,TRUE,,,swordFish,NA,NA,,,,
7830-a,1.44926E+12,26,subSuperTrial,distr22,suv,target,3,2,car,vehicle,firetruck,distrClass2,2,4,NA,vehicle,motorcycle,distrClass2,4,3,NA,vehicle,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,white,,1.44926E+12,white,FALSE,TRUE,FALSE,,,,,,,,suv,NA,NA,,,,
7830-a,1.44926E+12,27,colorSizeTrial,colorOnly3Distr1Same,big_red_toothbrush,target,1,4,NA,NA,big_blue_toothbrush,distractor,3,3,NA,NA,blackStimulus,NA,5,5,NA,NA,small_blue_toothbrush,distractor,4,1,NA,NA,small_blue_toothbrush,distractor,2,2,NA,NA,1,1,0,red,,1.44926E+12,red,FALSE,TRUE,FALSE,,,,,,,,toothbrush,big,red,,,,
7830-a,1.44926E+12,28,subSuperTrial,distr33,tShirt,target,4,3,shirt,clothing,pretzels,distrClass3,2,4,NA,snack,blackStimulus,NA,5,5,NA,NA,ivy,distrClass3,3,2,NA,plant,blackStimulus,NA,1,1,NA,NA,1,1,0,blue,,1.44926E+12,blue,FALSE,TRUE,FALSE,,,,,,,,tShirt,NA,NA,,,,
7830-a,1.44926E+12,29,colorSizeTrial,sizeOnly3Distr3Same,big_purple_ornament,target,3,2,NA,NA,small_purple_ornament,distractor,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_purple_ornament,distractor,1,1,NA,NA,small_purple_ornament,distractor,4,3,NA,NA,1,1,0,largest,,1.44926E+12,largest,TRUE,FALSE,FALSE,,,,,,,,ornament,big,purple,,,,
7830-a,1.44926E+12,30,colorSizeTrial,colorOnly4Distr1Same,big_pink_weddingcake,target,5,4,NA,NA,small_white_weddingcake,distractor,3,5,NA,NA,small_white_weddingcake,distractor,1,1,NA,NA,small_white_weddingcake,distractor,4,2,NA,NA,big_white_weddingcake,distractor,2,3,NA,NA,1,1,0,pink,,1.44926E+12,pink,FALSE,TRUE,FALSE,,,,,,,,weddingcake,big,pink,,,,
7830-a,1.44926E+12,31,subSuperTrial,distr12,grizzlyBear,target,3,3,bear,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,snake,distrClass2,2,4,NA,animal,koalaBear,distrClass1,4,2,bear,animal,1,1,0,bear,,1.44926E+12,bear,FALSE,FALSE,FALSE,,TRUE,,,,,,grizzlyBear,NA,NA,,,,
7830-a,1.44926E+12,32,colorSizeTrial,sizeOnly4Distr3Same,small_black_belt,target,3,2,NA,NA,big_black_belt,distractor,4,1,NA,NA,big_black_belt,distractor,1,5,NA,NA,big_brown_belt,distractor,2,4,NA,NA,big_black_belt,distractor,5,3,NA,NA,1,1,0,small black,,1.44926E+12,small black,TRUE,TRUE,FALSE,,,,,,,,belt,small,black,,,,
7830-a,1.44926E+12,33,colorSizeTrial,sizeOnly4Distr1Same,small_white_shoe,target,2,2,NA,NA,big_yellow_shoe,distractor,3,1,NA,NA,big_white_shoe,distractor,1,5,NA,NA,big_yellow_shoe,distractor,5,3,NA,NA,big_yellow_shoe,distractor,4,4,NA,NA,1,1,0,small white,,1.44926E+12,small white,TRUE,TRUE,FALSE,,,,,,,,shoe,small,white,,,,
7830-a,1.44926E+12,34,colorSizeTrial,sizeOnly3Distr2Same,big_pink_teacup,target,1,3,NA,NA,small_pink_teacup,distractor,2,2,NA,NA,small_pink_teacup,distractor,4,4,NA,NA,small_white_teacup,distractor,3,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,big pink,,1.44926E+12,big pink,TRUE,TRUE,FALSE,,,,,,,,teacup,big,pink,,,,
7830-a,1.44926E+12,35,subSuperTrial,distr12,coffeeTable,target,4,3,table,furniture,blackStimulus,NA,5,5,NA,NA,sideTable,distrClass1,3,4,table,furniture,bookcase,distrClass2,2,2,NA,furniture,blackStimulus,NA,1,1,NA,NA,1,1,0,coffee,,1.44926E+12,coffee,FALSE,FALSE,TRUE,,,,,TRUE,,,coffeeTable,NA,NA,,,,
7830-a,1.44926E+12,36,colorSizeTrial,sizeOnly3Distr2Same,big_yellow_napkin,target,4,3,NA,NA,blackStimulus,NA,5,5,NA,NA,small_yellow_napkin,distractor,3,4,NA,NA,small_yellow_napkin,distractor,1,2,NA,NA,small_orange_napkin,distractor,2,1,NA,NA,1,1,0,largest,,1.44926E+12,largest,TRUE,FALSE,FALSE,,,,,,,,napkin,big,yellow,,,,
7830-a,1.44926E+12,37,colorSizeTrial,colorOnly3Distr3Same,big_blue_tack,target,3,4,NA,NA,big_red_tack,distractor,2,3,NA,NA,big_red_tack,distractor,1,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_red_tack,distractor,4,1,NA,NA,1,1,0,blue,,1.44926E+12,blue,FALSE,TRUE,FALSE,,,,,,,,tack,big,blue,,,,
