gameid	 time	 roundNum	 trialType	 condition	 nameClickedObj	 targetStatusClickedObj	 spLocsClickedObj	 lisLocsClickedObj	 domainClickedObj	 superdomainClickedObj	 alt1Name	 alt1TargetStatus	 alt1SpLocs	 alt1LisLocs	 alt1Domain	 alt1superdomain	 alt2Name	 alt2TargetStatus	 alt2SpLocs	 alt2LisLocs	 alt2Domain	 alt2superdomain	 alt3Name	 alt3TargetStatus	 alt3SpLocs	 alt3LisLocs	 alt3Domain	 alt3superdomain	 alt4Name	 alt4TargetStatus	 alt4SpLocs	 alt4LisLocs	 alt4Domain	 alt4superdomain	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	refExp	sizeMentioned	colorMentioned	typeMentioned	clickedType	clickedSize	clickedColor
7479-f	1448898630354	8	colorSizeTrial	colorOnly4Distr3Same	small_red_bucket	target	2	2	NA	NA	big_pink_bucket	distractor	1	5	NA	NA	small_pink_bucket	distractor	4	4	NA	NA	small_pink_bucket	distractor	5	1	NA	NA	small_pink_bucket	distractor	3	3	NA	NA	1	1	0	red		1448898628739	red	False	False	False	small_red_bucket	NA	NA
7479-f	1448898636739	9	colorSizeTrial	colorOnly4Distr3Same	small_blue_butterfly	target	5	2	NA	NA	big_purple_butterfly	distractor	1	5	NA	NA	small_purple_butterfly	distractor	4	4	NA	NA	small_purple_butterfly	distractor	3	3	NA	NA	small_purple_butterfly	distractor	2	1	NA	NA	1	1	0	blue		1448898635171	blue	False	False	False	small_blue_butterfly	NA	NA
7479-f	1448898646230	10	subSuperTrial	distr23	bed	target	4	3	furniture	object	trafficcone	distrClass2	2	2	NA	object	crocodile	distrClass3	3	4	NA	animal	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	1	1	0	bed		1448898642216	bed	False	False	True	bed	NA	NA
7479-f	1448898650529	11	subSuperTrial	distr23	husky	target	4	2	dog	animal	flamingo	distrClass2	3	4	NA	animal	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	baseball	distrClass3	2	3	NA	object	1	1	0	dog		1448898649128	dog	False	False	False	husky	NA	NA
7479-f	1448898656836	12	colorSizeTrial	colorOnly4Distr2Same	big_red_pepper	target	1	3	NA	NA	small_green_pepper	distractor	3	1	NA	NA	big_green_pepper	distractor	5	2	NA	NA	big_green_pepper	distractor	4	5	NA	NA	small_green_pepper	distractor	2	4	NA	NA	1	1	0	red		1448898655845	red	False	False	False	big_red_pepper	NA	NA
7479-f	1448898665556	13	colorSizeTrial	sizeOnly2Distr2Same	big_yellow_shoe	target	4	4	NA	NA	small_yellow_shoe	distractor	2	2	NA	NA	blackStimulus	NA	1	1	NA	NA	small_yellow_shoe	distractor	3	3	NA	NA	blackStimulus	NA	5	5	NA	NA	1	1	0	biggest		1448898662292	biggest	False	False	False	big_yellow_shoe	NA	NA
7479-f	1448898673563	14	colorSizeTrial	colorOnly4Distr1Same	big_purple_flower	target	5	2	NA	NA	small_red_flower	distractor	3	3	NA	NA	small_red_flower	distractor	4	1	NA	NA	big_red_flower	distractor	2	4	NA	NA	small_red_flower	distractor	1	5	NA	NA	1	1	0	purple		1448898672252	purple	False	False	False	big_purple_flower	NA	NA
7479-f	1448898679652	15	subSuperTrial	distr12	rose	target	2	3	flower	plant	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	bambus	distrClass2	4	4	NA	plant	dandelion	distrClass1	3	2	flower	plant	1	1	0	red		1448898678026	red	False	False	False	rose	NA	NA
7479-f	1448898684715	16	subSuperTrial	distr23	germanShepherd	target	3	2	dog	animal	blackStimulus	NA	5	5	NA	NA	crocodile	distrClass2	4	3	NA	animal	laptop	distrClass3	2	4	NA	object	blackStimulus	NA	1	1	NA	NA	1	1	0	dog		1448898683197	dog	False	False	False	germanShepherd	NA	NA
7479-f	1448898689883	17	subSuperTrial	distr22	tulip	target	4	2	flower	plant	blackStimulus	NA	1	1	NA	NA	fir	distrClass2	2	4	NA	plant	rosemary	distrClass2	3	3	NA	plant	blackStimulus	NA	5	5	NA	NA	1	1	0	flower		1448898688337	flower	False	False	False	tulip	NA	NA
7479-f	1448898699361	18	subSuperTrial	distr33	bookcase	target	3	2	furniture	object	hotdog	distrClass3	4	4	NA	food	blackStimulus	NA	1	1	NA	NA	chive	distrClass3	2	3	NA	plant	blackStimulus	NA	5	5	NA	NA	1	1	0	books		1448898697969	books	False	False	False	bookcase	NA	NA
7479-f	1448898708379	19	colorSizeTrial	sizeOnly4Distr2Same	big_purple_stapler	target	5	4	NA	NA	small_purple_stapler	distractor	1	5	NA	NA	small_purple_stapler	distractor	2	1	NA	NA	small_red_stapler	distractor	3	3	NA	NA	small_red_stapler	distractor	4	2	NA	NA	1	1	0	biggest		1448898706547	biggest	False	False	False	big_purple_stapler	NA	NA
7479-f	1448898713951	20	colorSizeTrial	sizeOnly4Distr3Same	big_black_avocado	target	4	3	NA	NA	small_black_avocado	distractor	2	4	NA	NA	small_green_avocado	distractor	1	1	NA	NA	small_black_avocado	distractor	3	2	NA	NA	small_black_avocado	distractor	5	5	NA	NA	1	1	0	biggest		1448898711599	biggest	False	False	False	big_black_avocado	NA	NA
7479-f	1448898720751	21	subSuperTrial	distr23	pug	target	2	2	dog	animal	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	lion	distrClass2	4	4	NA	animal	rice	distrClass3	3	3	NA	food	1	1	0	dog		1448898716980	dog	False	False	False	pug	NA	NA
7479-f	1448898729314	22	colorSizeTrial	sizeOnly4Distr2Same	small_blue_guitar	target	1	2	NA	NA	big_green_guitar	distractor	3	5	NA	NA	big_blue_guitar	distractor	4	3	NA	NA	big_blue_guitar	distractor	2	1	NA	NA	big_green_guitar	distractor	5	4	NA	NA	1	1	0	smallest		1448898724055	smallest	False	False	False	small_blue_guitar	NA	NA
7479-f	1448898740611	23	colorSizeTrial	colorOnly4Distr2Same	big_purple_hairdryer	target	1	5	NA	NA	small_pink_hairdryer	distractor	2	4	NA	NA	small_pink_hairdryer	distractor	3	2	NA	NA	big_pink_hairdryer	distractor	5	1	NA	NA	big_pink_hairdryer	distractor	4	3	NA	NA	1	1	0	different color from the rest		1448898737748	different color from the rest	False	False	False	big_purple_hairdryer	NA	NA
7479-f	1448898749148	24	subSuperTrial	distr23	ambulance	target	3	3	vehicle	object	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	pencil	distrClass2	2	4	NA	object	bear	distrClass3	4	2	NA	animal	1	1	0	ambulance		1448898743840	ambulance	False	False	True	ambulance	NA	NA
7479-f	1448898757519	25	colorSizeTrial	colorOnly2Distr2Same	big_green_chair	target	3	4	NA	NA	big_red_chair	distractor	4	3	NA	NA	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	big_red_chair	distractor	2	2	NA	NA	1	1	0	green		1448898751862	green	False	False	False	big_green_chair	NA	NA
7479-f	1448898765795	26	subSuperTrial	distr23	cottage	target	2	3	house	place	temple	distrClass2	4	4	NA	place	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	baseball	distrClass3	3	2	NA	object	1	1	0	cottage		1448898762918	cottage	False	False	True	cottage	NA	NA
7479-f	1448898770012	27	subSuperTrial	distr12	piano	target	3	4	instrument	object	blackStimulus	NA	5	5	NA	NA	football	distrClass2	2	2	NA	object	drum	distrClass1	4	3	instrument	object	blackStimulus	NA	1	1	NA	NA	1	1	0	piano		1448898768751	piano	False	False	True	piano	NA	NA
7479-f	1448898774963	28	colorSizeTrial	sizeOnly4Distr3Same	big_blue_golfball	target	2	2	NA	NA	small_blue_golfball	distractor	1	5	NA	NA	small_blue_golfball	distractor	3	3	NA	NA	small_pink_golfball	distractor	5	1	NA	NA	small_blue_golfball	distractor	4	4	NA	NA	1	1	0	biggest		1448898773741	biggest	False	False	False	big_blue_golfball	NA	NA
7479-f	1448898779443	29	subSuperTrial	distr33	trailer	target	2	3	house	place	record	distrClass3	3	4	NA	object	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	flamingo	distrClass3	4	2	NA	animal	1	1	0	trailer		1448898778020	trailer	False	False	True	trailer	NA	NA
7479-f	1448898783545	30	subSuperTrial	distr33	bike2	target	3	2	vehicle	object	lion	distrClass3	2	3	NA	animal	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	church	distrClass3	4	4	NA	place	1	1	0	bike		1448898781855	bike	False	False	False	bike2	NA	NA
7479-f	1448898788262	31	colorSizeTrial	sizeOnly4Distr1Same	big_purple_ornament	target	1	3	NA	NA	small_blue_ornament	distractor	2	1	NA	NA	small_purple_ornament	distractor	4	4	NA	NA	small_blue_ornament	distractor	5	2	NA	NA	small_blue_ornament	distractor	3	5	NA	NA	1	1	0	biggest		1448898786636	biggest	False	False	False	big_purple_ornament	NA	NA
7479-f	1448898793171	32	subSuperTrial	distr22	swimsuit	target	3	4	clothing	object	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	moviecamera	distrClass2	4	3	NA	object	rubberduck	distrClass2	2	2	NA	object	1	1	0	swimsuit		1448898791835	swimsuit	False	False	True	swimsuit	NA	NA
7479-f	1448898798291	33	subSuperTrial	distr22	eggplant	target	3	2	vegetable	food	bread	distrClass2	2	3	NA	food	blackStimulus	NA	5	5	NA	NA	pizza	distrClass2	4	4	NA	food	blackStimulus	NA	1	1	NA	NA	1	1	0	eggplant		1448898796799	eggplant	False	False	True	eggplant	NA	NA
7479-f	1448898804451	34	colorSizeTrial	sizeOnly4Distr3Same	big_brown_turtle	target	3	3	NA	NA	small_black_turtle	distractor	5	2	NA	NA	small_brown_turtle	distractor	1	1	NA	NA	small_brown_turtle	distractor	2	4	NA	NA	small_brown_turtle	distractor	4	5	NA	NA	1	1	0	biggest		1448898802936	biggest	False	False	False	big_brown_turtle	NA	NA
7479-f	1448898810864	35	colorSizeTrial	sizeOnly2Distr2Same	small_blue_toothbrush	target	3	4	NA	NA	big_blue_toothbrush	distractor	4	2	NA	NA	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	big_blue_toothbrush	distractor	2	3	NA	NA	1	1	0	smallest		1448898808181	smallest	False	False	False	small_blue_toothbrush	NA	NA
7479-f	1448898815386	36	colorSizeTrial	sizeOnly2Distr2Same	small_purple_yarn	target	2	2	NA	NA	blackStimulus	NA	5	5	NA	NA	big_purple_yarn	distractor	3	4	NA	NA	big_purple_yarn	distractor	4	3	NA	NA	blackStimulus	NA	1	1	NA	NA	1	1	0	smallest		1448898814030	smallest	False	False	False	small_purple_yarn	NA	NA
7479-f	1448898822835	37	subSuperTrial	distr22	daisy	target	2	4	flower	plant	blackStimulus	NA	5	5	NA	NA	cherryTree	distrClass2	4	3	NA	plant	blackStimulus	NA	1	1	NA	NA	ivy	distrClass2	3	2	NA	plant	1	1	0	white		1448898821042	white	False	False	False	daisy	NA	NA
7479-f	1448898828100	38	colorSizeTrial	sizeOnly2Distr1Same	big_white_weddingcake	target	3	4	NA	NA	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	small_white_weddingcake	distractor	4	3	NA	NA	small_pink_weddingcake	distractor	2	2	NA	NA	1	1	0	biggest		1448898826659	biggest	False	False	False	big_white_weddingcake	NA	NA
7479-f	1448898832436	39	colorSizeTrial	sizeOnly4Distr4Same	small_blue_rug	target	2	3	NA	NA	big_blue_rug	distractor	3	5	NA	NA	big_blue_rug	distractor	1	2	NA	NA	big_blue_rug	distractor	5	4	NA	NA	big_blue_rug	distractor	4	1	NA	NA	1	1	0	smallest		1448898831057	smallest	False	False	False	small_blue_rug	NA	NA
7479-f	1448898837355	40	colorSizeTrial	colorOnly4Distr1Same	small_orange_coathanger	target	3	2	NA	NA	big_purple_coathanger	distractor	4	4	NA	NA	small_purple_coathanger	distractor	2	1	NA	NA	big_purple_coathanger	distractor	5	5	NA	NA	big_purple_coathanger	distractor	1	3	NA	NA	1	1	0	orange		1448898835939	orange	False	False	False	small_orange_coathanger	NA	NA
7479-f	1448898843770	41	subSuperTrial	distr12	grapefruit	target	2	4	fruit	food	blackStimulus	NA	1	1	NA	NA	peach	distrClass1	4	2	fruit	food	blackStimulus	NA	5	5	NA	NA	chocolate	distrClass2	3	3	NA	food	1	1	0	grapefruit		1448898841038	grapefruit	False	False	True	grapefruit	NA	NA
7479-f	1448898851153	42	subSuperTrial	distr22	firetruck	target	3	2	vehicle	object	blackStimulus	NA	1	1	NA	NA	record	distrClass2	4	4	NA	object	blackStimulus	NA	5	5	NA	NA	tire	distrClass2	2	3	NA	object	1	1	0	fire truck		1448898850106	fire truck	False	False	False	firetruck	NA	NA
7479-f	1448898855636	43	colorSizeTrial	sizeOnly2Distr1Same	big_black_book	target	4	2	NA	NA	blackStimulus	NA	5	5	NA	NA	small_black_book	distractor	3	3	NA	NA	small_blue_book	distractor	2	4	NA	NA	blackStimulus	NA	1	1	NA	NA	1	1	0	biggest		1448898854301	biggest	False	False	False	big_black_book	NA	NA
7479-f	1448898859930	44	subSuperTrial	distr23	belt2	target	2	4	clothing	object	tv	distrClass2	3	2	NA	object	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	sandwich	distrClass3	4	3	NA	food	1	1	0	belt		1448898858235	belt	False	False	False	belt2	NA	NA
7479-f	1448898876923	45	subSuperTrial	distr12	sunflower	target	4	3	flower	plant	daffodil	distrClass1	3	2	flower	plant	pottedPlant	distrClass2	2	4	NA	plant	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	1	1	0	biggest yellow		1448898867141	biggest yellow	False	False	False	sunflower	NA	NA
7479-f	1448898882491	46	colorSizeTrial	colorOnly2Distr2Same	big_pink_teacup	target	3	3	NA	NA	big_white_teacup	distractor	2	2	NA	NA	blackStimulus	NA	1	1	NA	NA	big_white_teacup	distractor	4	4	NA	NA	blackStimulus	NA	5	5	NA	NA	1	1	0	pink		1448898881406	pink	False	False	False	big_pink_teacup	NA	NA
7479-f	1448898890075	47	colorSizeTrial	colorOnly4Distr4Same	small_brown_belt	target	1	2	NA	NA	small_black_belt	distractor	4	1	NA	NA	small_black_belt	distractor	5	4	NA	NA	small_black_belt	distractor	2	3	NA	NA	small_black_belt	distractor	3	5	NA	NA	1	1	0	brown		1448898885997	brown	False	False	False	small_brown_belt	NA	NA
7479-f	1448898894641	48	subSuperTrial	distr12	carrot	target	2	2	vegetable	food	tomato	distrClass1	3	4	vegetable	food	blackStimulus	NA	5	5	NA	NA	pasta	distrClass2	4	3	NA	food	blackStimulus	NA	1	1	NA	NA	1	1	0	carrot		1448898892810	carrot	False	False	True	carrot	NA	NA
7479-f	1448898898795	49	subSuperTrial	distr23	bathrobe	target	4	3	clothing	object	horse	distrClass3	3	2	NA	animal	teddybear	distrClass2	2	4	NA	object	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	1	1	0	robe		1448898897234	robe	False	False	False	bathrobe	NA	NA
7479-f	1448898903563	50	subSuperTrial	distr33	clarinet	target	3	2	instrument	object	iguana	distrClass3	4	4	NA	animal	blackStimulus	NA	1	1	NA	NA	hospital	distrClass3	2	3	NA	place	blackStimulus	NA	5	5	NA	NA	1	1	0	music		1448898902114	music	False	False	False	clarinet	NA	NA
7479-f	1448898907819	51	colorSizeTrial	sizeOnly4Distr4Same	big_orange_billiardball	target	2	4	NA	NA	small_orange_billiardball	distractor	4	1	NA	NA	small_orange_billiardball	distractor	5	5	NA	NA	small_orange_billiardball	distractor	3	3	NA	NA	small_orange_billiardball	distractor	1	2	NA	NA	1	1	0	biggest		1448898906455	biggest	False	False	False	big_orange_billiardball	NA	NA
7479-f	1448898912994	52	colorSizeTrial	sizeOnly4Distr2Same	big_green_binder	target	1	4	NA	NA	small_green_binder	distractor	5	3	NA	NA	small_blue_binder	distractor	2	5	NA	NA	small_blue_binder	distractor	4	1	NA	NA	small_green_binder	distractor	3	2	NA	NA	1	1	0	biggest		1448898911218	biggest	False	False	False	big_green_binder	NA	NA
7479-f	1448898917244	53	subSuperTrial	distr33	lamp	target	4	4	furniture	object	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	hospital	distrClass3	2	3	NA	place	ivy	distrClass3	3	2	NA	plant	1	1	0	lamp		1448898915673	lamp	False	False	True	lamp	NA	NA
7479-f	1448898921340	54	subSuperTrial	distr33	bra	target	3	2	clothing	object	cherryTree	distrClass3	4	4	NA	plant	egg	distrClass3	2	3	NA	food	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	1	1	0	bra		1448898919683	bra	False	False	True	bra	NA	NA
7479-f	1448898927810	55	colorSizeTrial	sizeOnly4Distr2Same	small_black_comb	target	3	1	NA	NA	big_blue_comb	distractor	5	2	NA	NA	big_blue_comb	distractor	2	3	NA	NA	big_black_comb	distractor	1	5	NA	NA	big_black_comb	distractor	4	4	NA	NA	1	1	0	smallest		1448898924331	smallest	False	False	False	small_black_comb	NA	NA
7479-f	1448898932297	56	colorSizeTrial	sizeOnly2Distr2Same	big_green_bracelet	target	2	4	NA	NA	blackStimulus	NA	1	1	NA	NA	small_green_bracelet	distractor	3	3	NA	NA	blackStimulus	NA	5	5	NA	NA	small_green_bracelet	distractor	4	2	NA	NA	1	1	0	biggest		1448898930761	biggest	False	False	False	big_green_bracelet	NA	NA
7479-f	1448898937075	57	colorSizeTrial	sizeOnly2Distr1Same	small_red_bike	target	2	3	NA	NA	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	big_purple_bike	distractor	4	4	NA	NA	big_red_bike	distractor	3	2	NA	NA	1	1	0	smallest		1448898936073	smallest	False	False	False	small_red_bike	NA	NA
7479-f	1448898941618	58	colorSizeTrial	colorOnly2Distr1Same	big_yellow_napkin	target	3	4	NA	NA	big_orange_napkin	distractor	2	2	NA	NA	small_orange_napkin	distractor	4	3	NA	NA	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	1	1	0	yellow		1448898940040	yellow	False	False	False	big_yellow_napkin	NA	NA
7479-f	1448898947497	59	subSuperTrial	distr22	banjo	target	2	3	instrument	object	basketball	distrClass2	3	4	NA	object	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	smokedetector	distrClass2	4	2	NA	object	1	1	0	banjo		1448898945877	banjo	False	False	True	banjo	NA	NA
7479-f	1448898951811	60	colorSizeTrial	sizeOnly4Distr1Same	small_white_phone	target	3	4	NA	NA	big_white_phone	distractor	5	1	NA	NA	big_pink_phone	distractor	1	2	NA	NA	big_pink_phone	distractor	4	3	NA	NA	big_pink_phone	distractor	2	5	NA	NA	1	1	0	smallest		1448898950620	smallest	False	False	False	small_white_phone	NA	NA
7479-f	1448898956060	61	colorSizeTrial	colorOnly2Distr1Same	small_pink_balloon	target	2	4	NA	NA	small_yellow_balloon	distractor	3	2	NA	NA	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	big_yellow_balloon	distractor	4	3	NA	NA	1	1	0	pink		1448898954477	pink	False	False	False	small_pink_balloon	NA	NA
7479-f	1448898960163	62	colorSizeTrial	sizeOnly2Distr1Same	small_blue_cushion	target	3	3	NA	NA	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	big_orange_cushion	distractor	2	2	NA	NA	big_blue_cushion	distractor	4	4	NA	NA	1	1	0	smallest		1448898958944	smallest	False	False	False	small_blue_cushion	NA	NA
7479-f	1448898965305	63	subSuperTrial	distr12	kiwi	target	2	2	fruit	food	hotdog	distrClass2	3	4	NA	food	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	cherries	distrClass1	4	3	fruit	food	1	1	0	kiwi		1448898963025	kiwi	False	False	True	kiwi	NA	NA
7479-f	1448898969555	64	colorSizeTrial	sizeOnly4Distr1Same	big_orange_cap	target	3	5	NA	NA	small_blue_cap	distractor	1	1	NA	NA	small_orange_cap	distractor	2	3	NA	NA	small_blue_cap	distractor	4	2	NA	NA	small_blue_cap	distractor	5	4	NA	NA	1	1	0	biggest		1448898968136	biggest	False	False	False	big_orange_cap	NA	NA
7479-f	1448898974803	65	subSuperTrial	distr22	lime	target	4	4	fruit	food	sushi	distrClass2	3	3	NA	food	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	sandwich	distrClass2	2	2	NA	food	1	1	0	lime		1448898972680	lime	False	False	True	lime	NA	NA
7479-f	1448898979331	66	colorSizeTrial	sizeOnly4Distr4Same	small_green_framee	target	5	4	NA	NA	big_green_framee	distractor	4	1	NA	NA	big_green_framee	distractor	2	2	NA	NA	big_green_framee	distractor	1	3	NA	NA	big_green_framee	distractor	3	5	NA	NA	1	1	0	smallest		1448898977967	smallest	False	False	False	small_green_framee	NA	NA
7479-f	1448898984426	67	colorSizeTrial	sizeOnly4Distr4Same	big_blue_tack	target	4	5	NA	NA	small_blue_tack	distractor	1	1	NA	NA	small_blue_tack	distractor	2	3	NA	NA	small_blue_tack	distractor	5	2	NA	NA	small_blue_tack	distractor	3	4	NA	NA	1	1	0	biggest		1448898982207	biggest	False	False	False	big_blue_tack	NA	NA
7479-f	1448898988611	68	subSuperTrial	distr12	boat	target	4	2	vehicle	object	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	train	distrClass1	3	3	vehicle	object	toilet	distrClass2	2	4	NA	object	1	1	0	boat		1448898986895	boat	False	False	True	boat	NA	NA
7479-f	1448898993658	69	subSuperTrial	distr12	mushroom	target	4	4	vegetable	food	blackStimulus	NA	1	1	NA	NA	pancake	distrClass2	3	2	NA	food	blackStimulus	NA	5	5	NA	NA	peas	distrClass1	2	3	vegetable	food	1	1	0	mushroom		1448898991838	mushroom	False	False	True	mushroom	NA	NA
7479-f	1448898997984	70	subSuperTrial	distr33	corn	target	4	3	vegetable	food	record	distrClass3	3	2	NA	object	blackStimulus	NA	1	1	NA	NA	teddybear	distrClass3	2	4	NA	object	blackStimulus	NA	5	5	NA	NA	1	1	0	corn		1448898996728	corn	False	False	True	corn	NA	NA
7479-f	1448899002608	71	colorSizeTrial	sizeOnly4Distr3Same	small_purple_rock	target	3	2	NA	NA	big_green_rock	distractor	2	4	NA	NA	big_purple_rock	distractor	1	5	NA	NA	big_purple_rock	distractor	4	3	NA	NA	big_purple_rock	distractor	5	1	NA	NA	1	1	0	smallest		1448899000895	smallest	False	False	False	small_purple_rock	NA	NA
7479-f	1448899006778	72	subSuperTrial	distr22	dalmatian	target	3	2	dog	animal	rhino	distrClass2	4	3	NA	animal	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	bear	distrClass2	2	4	NA	animal	1	1	0	dog		1448899005253	dog	False	False	False	dalmatian	NA	NA
8415-0	1448898681464	1	subSuperTrial	distr23	husky	target	4	2	dog	animal	blackStimulus	NA	1	1	NA	NA	record	distrClass3	2	4	NA	object	iguana	distrClass2	3	3	NA	animal	blackStimulus	NA	5	5	NA	NA	1	1	0	grey		1448898679063	grey	False	False	False	husky	NA	NA
8415-0	1448898691154	2	colorSizeTrial	sizeOnly4Distr1Same	big_blue_tack	target	5	5	NA	NA	small_blue_tack	distractor	1	4	NA	NA	small_red_tack	distractor	3	2	NA	NA	small_red_tack	distractor	2	1	NA	NA	small_red_tack	distractor	4	3	NA	NA	1	1	0	big blue		1448898690039	big blue	False	False	False	big_blue_tack	NA	NA
8415-0	1448898699510	3	subSuperTrial	distr33	bike2	target	3	2	vehicle	object	blackStimulus	NA	1	1	NA	NA	horse	distrClass3	2	3	NA	animal	blackStimulus	NA	5	5	NA	NA	egg	distrClass3	4	4	NA	food	1	1	0	2 wheels		1448898697764	2 wheels	False	False	False	bike2	NA	NA
8415-0	1448898706181	4	subSuperTrial	distr12	rose	target	2	3	flower	plant	fir	distrClass2	3	2	NA	plant	blackStimulus	NA	1	1	NA	NA	daffodil	distrClass1	4	4	flower	plant	blackStimulus	NA	5	5	NA	NA	1	1	0	red		1448898704731	red	False	False	False	rose	NA	NA
8415-0	1448898719380	5	subSuperTrial	distr12	firetruck	target	4	4	vehicle	object	airplane	distrClass1	3	3	vehicle	object	blackStimulus	NA	1	1	NA	NA	firemanhat	distrClass2	2	2	NA	object	blackStimulus	NA	5	5	NA	NA	1	1	0	truck		1448898717862	truck	False	False	False	firetruck	NA	NA
8415-0	1448898726116	6	colorSizeTrial	colorOnly4Distr2Same	big_pink_balloon	target	5	2	NA	NA	small_yellow_balloon	distractor	1	3	NA	NA	big_yellow_balloon	distractor	2	4	NA	NA	big_yellow_balloon	distractor	4	5	NA	NA	small_yellow_balloon	distractor	3	1	NA	NA	1	1	0	pink		1448898725126	pink	False	False	False	big_pink_balloon	NA	NA
8415-0	1448898732207	7	subSuperTrial	distr22	sunflower	target	3	3	flower	plant	blackStimulus	NA	1	1	NA	NA	grasses	distrClass2	4	4	NA	plant	bambus	distrClass2	2	2	NA	plant	blackStimulus	NA	5	5	NA	NA	1	1	0	yellow		1448898731031	yellow	False	False	False	sunflower	NA	NA
8415-0	1448898741383	8	colorSizeTrial	sizeOnly2Distr1Same	big_red_chair	target	2	3	NA	NA	small_green_chair	distractor	3	2	NA	NA	blackStimulus	NA	1	1	NA	NA	small_red_chair	distractor	4	4	NA	NA	blackStimulus	NA	5	5	NA	NA	1	1	0	big		1448898738964	big	False	False	False	big_red_chair	NA	NA
